vendor,name,version,svd,sha256sum
Keil,STM32MP1xx_DFP,1.3.0,STM32MP151x,e0adba30993dad206160adf1a23d114e24e7df5750d7a6c7983a0af7d1d176f9
Keil,STM32N6xx_DFP,1.0.0,STM32N657,0e49fce072c1beabb86ca735400cd78e6ecae896970634557197bc086e270d98
Keil,STM32N6xx_DFP,1.0.0,STM32N647,c0a264888128219509bf8c57f59211c89d432c21b19c256114c5de9f0acd1064
Keil,STM32N6xx_DFP,1.0.0,STM32N655,02b2b20bc829f60d5869f1edf3970dac8c5739b385adf0e4b5c0acb906407f06
Keil,STM32N6xx_DFP,1.0.0,STM32N645,838eb435dd3562b10e5795786ec148c3f263934bd6c7748dbc1ebd5b8a68eff5
Keil,STM32U0xx_DFP,1.0.0,STM32U031,be9ed3341216c91ab1a147156335767fcac5ee61d5180882198a53e87b312de3
Keil,STM32U0xx_DFP,1.0.0,STM32U073,b99de67e07274357152b489f513455ef50173b8b75367c30672b06642d16c64c
Keil,STM32U0xx_DFP,1.0.0,STM32U083,0fc48be65c9e34540488ad1112c70f4160afd287151d864d05da23e56c5209ac
Keil,STM32U3xx_DFP,1.0.0,STM32U3,14d18ed571b07d4547dc4cbccea2c0ee44994f62e020b774cbae1e79251ab5c8
Keil,STM32U5xx_DFP,2.1.0,STM32U575,d5bbe5898ad38dfdb89588c6cc41fbabba1098e002eab74a23dd2afb507662a4
Keil,STM32U5xx_DFP,2.1.0,STM32U595,bb0c216cf482517dcdfa38b57a9c205972f2455dab74c2b081dea61e576b72d0
Keil,STM32U5xx_DFP,2.1.0,STM32U545,47164feed876886b68acbc186603b3b55566442891d215cc3543ea7ed2f42fb3
Keil,STM32U5xx_DFP,2.1.0,STM32U5A5,b761d8e7001c042ac9f471d1ce8c2efb8743eea1c64d6077e844f2739c2bc2ae
Keil,STM32U5xx_DFP,2.1.0,STM32U599,fe0027058cf7afe085cb8374da49239629d0fc293ca0715aea34c3dbc4137b66
Keil,STM32U5xx_DFP,2.1.0,STM32U5A9,9cfce351014561c6fb9a380c1498248e3369e8946668580c37e51e30c8f721aa
Keil,STM32U5xx_DFP,2.1.0,STM32U535,ff84404d662e30e132666b3191e4c75b016a1890e2ba88f7abbdd4eb70fa8bd4
Keil,STM32U5xx_DFP,2.1.0,STM32U585,8f8120046931057975c373819b2983af16cfc442b170817f39ea4934d548877c
Keil,STM32U5xx_DFP,2.2.1,STM32U5Gx,b021540badec6e5e6082e0a28bc1cd9c2c9652162d9a074de22b9c97e1fa576e
Keil,STM32U5xx_DFP,2.2.1,STM32U5Fx,11f5f1c8af4ab3465bcd18e4f600b83006a057394463c6fac58943ccff26b551
Keil,STM32W1xx_DFP,1.0.0,STM32W108,fbc74f7134ffba3e2badbc6216e770c7b3c1c699af9e5bbf876a800f0f30df4e
Keil,STM32WB0x_DFP,1.0.0,STM32WB06,353dee6435f61834b28c34b411fadea5a82b2f2e0bb03e6eff176c5b22cc391e
Keil,STM32WB0x_DFP,1.0.0,STM32WB07,48da50f4e2adf8d49e3b205f5e458224be724a26b00c9d7faf18497e4d041d85
Keil,STM32WB0x_DFP,1.0.0,STM32WB05,8b0a4377403ab2aefd5252119f82d2b86d70531e5898af62e0ddb41a9fdc9dbe
Keil,STM32WB0x_DFP,1.0.0,STM32WB09,0885cef44520c84c9a99d6ea0fcf46d82ace53f3dfebdac507ecb810c004edd3
Keil,STM32WBAxx_DFP,1.1.0,STM32WBA52,6ab92d6f5b485c7452b3e88eb6f1dae50ec13a3e84c0156df430a7a43941bcf9
Keil,STM32WBAxx_DFP,1.3.0,STM32WBA55,55856fcf7f3ca06148b6d3dab0fa711c8c48aef16acb20e9cf5a03485e2cf30a
Keil,STM32WBxx_DFP,1.3.0,STM32WB55_CM4,76f430f1b9a159bb37e5631972d16ee0e45909ae64b1b5c162aed62d38a7adac
Keil,STM32WBxx_DFP,1.3.0,STM32WB35_CM4,404022800ac9acbc2015707e4609574a10a1ec4c87bdcbd35fd8664c2fdf456e
Keil,STM32WBxx_DFP,1.3.0,STM32WB30_CM4,e0baeb1c0393bba67c734c2595add560339dec2e27aeecc9369a5e9849e7d9f4
Keil,STM32WBxx_DFP,1.3.0,STM32WB10_CM4,e9e5b50c26ef1be6a0b344f8e78367958696a005e35d673f1e94ca6eb89e0d5c
Keil,STM32WBxx_DFP,1.3.0,STM32WB15_CM4,f0aca5031abfde9d4a9cc70948d572d398bdca51033a7cb146e8700aa8246e83
Keil,STM32WBxx_DFP,1.3.0,STM32WB50_CM4,e01ecb097e71dbbae1826f807b574cfc5e1b7e20ff942509ba3f2fbf27d23439
Keil,STM32WL3x_DFP,1.0.0,STM32WL33,674e13b71909306d4b3a97414b60d9a9d8c02d9f58443bc44a64c0548811f672
Keil,STM32WLxx_DFP,1.1.0,STM32WLE5_CM4,8a3f92dcecb3b8494d26f11ae8332f726d5a383cd86f439e42faa93237029a12
Keil,STM32WLxx_DFP,1.1.0,STM32WL5x_CM0P,020cce1e39cb6ba495a51c1bc6db69f313612dc96ac6476fd89ed3dec500994e
Keil,STM32WLxx_DFP,1.1.0,STM32WL5x_CM4,922a60b271495531ab3e80130e04a1660e5c0962e3c2205e3e8733709bb4ad4b
Keil,TM4C_DFP,1.1.0,TM4C1292NCZAD,c1ab4d56725438c096adcdcd448396bafa44380c2da5cd86a3732bea38e91149
Keil,TM4C_DFP,1.1.0,TM4C129XNCZAD,4cc1cff62e23cbc1e37e8fdc993a34cdd69712fedb69fb375adf999c8009b5dc
Keil,TM4C_DFP,1.1.0,TM4C1237E6PZ,2e75b53476655dbb782e42942c7cc4903ac7213cb735fde068588d61c90deafa
Keil,TM4C_DFP,1.1.0,TM4C1231H6PM,89d674db8aa175e0906378f78000cdc69cb0049edd0ff73a675959993f710367
Keil,TM4C_DFP,1.1.0,TM4C1232E6PM,6433a7c643d740e0da815a1e5063eb078dcd7f3b33de2926c9461312a3f638bf
Keil,TM4C_DFP,1.1.0,TM4C129CNCPDT,3aafe9523dc5f33abcdb2038ebc791a38a27b3788ac965eddeb1c581b7d894ea
